committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,unused_recipient_committee_id,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_type_description,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,candidate_id,candidate_name,candidate_first_name,candidate_last_name,candidate_middle_name,candidate_prefix,candidate_suffix,candidate_office_state,candidate_office_state_full,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,payee_last_name,payee_first_name,payee_middle_name,category_code,category_code_full,conduit_committee_name,conduit_committee_street1,conduit_committee_street2,conduit_committee_city,conduit_committee_state,conduit_committee_zip,spender_committee_type,spender_committee_org_type,spender_committee_designation,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url,line_number_label,payee_prefix,payee_suffix,payee_employer,payee_occupation,ref_disp_excess_flg,comm_dt
C00428623,GOOGLE LLC NETPAC,2017,YE,201801319091066372,23,D2929,1203630,PAC,POLITICAL ACTION COMMITTEE,C00500025,C00500025,RECLAIM AMERICA PAC,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-12-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-14 01:53:48.594,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4013120181503501593,ALEXANDRIA,22314,CONTRIBUTIONS,,2018,SB,4021320181504514880,http://docquery.fec.gov/cgi-bin/fecimg/?201801319091066372,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M2,201702179049713721,23,D2590,1149777,COM,OTHER COMMITTEE,C00000935,C00000935,DCCC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-01-09 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4021720171370987837,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4021720171371087585,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713721,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M2,201702179049713722,23,D2594,1149777,PAC,POLITICAL ACTION COMMITTEE,C00409003,C00409003,HEARTLAND VALUES PAC,SD,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-01-09 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4021720171370987837,SIOUX FALLS,57101,CONTRIBUTIONS,,2018,SB,4021720171371087593,http://docquery.fec.gov/cgi-bin/fecimg/?201702179049713722,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612339,23,D2964,1209939,PAC,POLITICAL ACTION COMMITTEE,C00331694,C00331694,AMERICA WORKS PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-24 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:27.889,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4022220181514504418,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612339,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612339,23,D2944,1209939,PAC,POLITICAL ACTION COMMITTEE,C00399196,C00399196,BUILDING RELATIONSHIPS IN DIVERSE GEOGRAPHIC ENVIRONMENTS PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:19.538,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4022220181514504420,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612339,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612341,23,D2963,1209939,PAC,POLITICAL ACTION COMMITTEE,C00491936,C00491936,COMMON SENSE COLORADO,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-24 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:33.088,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,DENVER,802011978,CONTRIBUTIONS,,2018,SB,4022220181514504430,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612341,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612342,23,D2940,1209939,COM,OTHER COMMITTEE,C00000935,C00000935,DCCC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:33.088,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4022220181514504436,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612342,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612342,23,D2941,1209939,COM,OTHER COMMITTEE,C00000935,C00000935,DCCC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:27.889,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4022220181514504438,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612342,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612342,23,D2942,1209939,COM,OTHER COMMITTEE,C00000935,C00000935,DCCC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:20.596,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4022220181514504440,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612342,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612343,23,D2951,1209939,PAC,POLITICAL ACTION COMMITTEE,C00423079,C00423079,DEMOCRATS RESHAPING AMERICA (DREAMPAC),DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:27.889,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,WASHINGTON,200031819,CONTRIBUTIONS,,2018,SB,4022220181514504442,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612343,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612343,23,D2965,1209939,PAC,POLITICAL ACTION COMMITTEE,C00363648,C00363648,FIRST STATE PAC,DE,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-24 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:38.315,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,WILMINGTON,19804,CONTRIBUTIONS,,2018,SB,4022220181514504444,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612343,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612343,23,D2966,1209939,PAC,POLITICAL ACTION COMMITTEE,C00409110,C00409110,GREEN MOUNTAIN PAC,VT,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-24 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:27.889,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,MONTPELIER,056011142,CONTRIBUTIONS,,2018,SB,4022220181514504446,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612343,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612344,23,D2962,1209939,PAC,POLITICAL ACTION COMMITTEE,C00567693,C00567693,HAWAII PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-24 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:19.539,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4022220181514504448,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612344,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612345,23,D2943,1209939,PAC,POLITICAL ACTION COMMITTEE,C00381681,C00381681,KEYSTONE FUND,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-01-19 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:38.315,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,WASHINGTON,20005,CONTRIBUTIONS,,2018,SB,4022220181514504454,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612345,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M2,201802209094612345,23,D2952,1209939,CCM,CAMPAIGN COMMITTEE,C00290825,C00290825,NADLER FOR CONGRESS,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-01-24 00:00:00,5000.00,H,HOUSE,10,H2NY17071,"NADLER, JERRY",JERRY,NADLER,,,,NY,NEW YORK,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-02-23 09:07:27.889,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4022020181514106498,NEW YORK,10014,CONTRIBUTIONS,,2018,SB,4022220181514504456,http://docquery.fec.gov/cgi-bin/fecimg/?201802209094612345,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M3,201803209096636559,23,D2977,1215159,PAC,POLITICAL ACTION COMMITTEE,C00570101,C00570101,VICTORY BY INVESTING BUILDING AND EMPOWERING (VIBE) PAC,RI,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-02-27 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-03-21 01:34:07.851,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032020181519043025,PROVIDENCE,02903,CONTRIBUTIONS,,2018,SB,4032020181519073977,http://docquery.fec.gov/cgi-bin/fecimg/?201803209096636559,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896524,23,D2600,1153137,PAC,POLITICAL ACTION COMMITTEE,C00344234,C00344234,PAC TO THE FUTURE,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-02-28 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,WASHINGTON,20005,CONTRIBUTIONS,,2018,SB,4032120171380354792,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896524,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896524,23,D2601,1153137,PAC,POLITICAL ACTION COMMITTEE,C00399196,C00399196,BUILDING RELATIONSHIPS IN DIVERSE GEOGRAPHIC ENVIRONMENTS PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-02-28 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4032120171380354796,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896524,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896528,23,D2597,1153137,PAC,POLITICAL ACTION COMMITTEE,C00423079,C00423079,DEMOCRATS RESHAPING AMERICA (DREAMPAC),DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-02-17 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,WASHINGTON,200031819,CONTRIBUTIONS,,2018,SB,4032120171380354820,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896528,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896529,23,D2598,1153137,PAC,POLITICAL ACTION COMMITTEE,C00362384,C00362384,"JOBS, OPPORTUNITIES, AND EDUCATION PAC (JOE-PAC)",DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-02-17 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,WASHINGTON,20005,CONTRIBUTIONS,,2018,SB,4032120171380354824,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896529,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M3,201703209050896529,23,D2599,1153137,PAC,POLITICAL ACTION COMMITTEE,C00440032,C00440032,PROMOTING OUR REPUBLICAN TEAM PAC,OH,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-02-17 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4032120171380331950,CINCINNATI,452442768,CONTRIBUTIONS,,2018,SB,4032120171380354826,http://docquery.fec.gov/cgi-bin/fecimg/?201703209050896529,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348452,23,D2620,1159458,CCM,CAMPAIGN COMMITTEE,C00289603,C00289603,LOFGREN FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-08 00:00:00,5000.00,H,HOUSE,19,H4CA16049,"LOFGREN, ZOE",ZOE,LOFGREN,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,SAN JOSE,95112,CONTRIBUTIONS,,2018,SB,4042420171400242668,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348452,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348456,23,D2634,1159458,PAC,POLITICAL ACTION COMMITTEE,C00348607,C00348607,IMPACT,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-03-08 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,NEW YORK,10016,CONTRIBUTIONS,,2018,SB,4042420171400242694,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348456,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348456,23,D2644,1159458,PAC,POLITICAL ACTION COMMITTEE,C00431122,C00431122,MISSOURIANS FOR ACCOUNTABILITY AND CHANGE (MACPAC),DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-03-30 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,WASHINGTON,200053960,CONTRIBUTIONS,,2018,SB,4042420171400242696,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348456,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348457,23,D2605,1159458,PAC,POLITICAL ACTION COMMITTEE,C00433060,C00433060,TUESDAY GROUP PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-03-01 00:00:00,5000.00,,,,,,,,,,,,,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4042420171400242698,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348457,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348457,23,D2635,1159458,PAC,POLITICAL ACTION COMMITTEE,C00491936,C00491936,COMMON SENSE COLORADO,CO,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-03-08 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,DENVER,802011978,CONTRIBUTIONS,,2018,SB,4042420171400242701,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348457,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348459,23,D2636,1159458,PAC,POLITICAL ACTION COMMITTEE,C00567693,C00567693,HAWAII PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-03-08 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4042420171400242709,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348459,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348459,23,D2637,1159458,PAC,POLITICAL ACTION COMMITTEE,C00539601,C00539601,PINEAPPLE PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2017 CONTRIBUTION,,,2017-03-08 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,WASHINGTON,20003,CONTRIBUTIONS,,2018,SB,4042420171400242713,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348459,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2017,M4,201704209052348460,23,D2608,1159458,CCM,CAMPAIGN COMMITTEE,C00350520,C00350520,ISSA FOR CONGRESS,CA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2017-03-03 00:00:00,5000.00,H,HOUSE,49,H0CA48024,"ISSA, DARRELL",DARRELL,ISSA,,,,CA,CALIFORNIA ,P2018,,PRIMARY,2018,A,ADD,ITEMIZED DISBURSEMENTS,2017-06-18 08:49:40.197535,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020171399993105,VISTA,92085,CONTRIBUTIONS,,2018,SB,4042420171400242717,http://docquery.fec.gov/cgi-bin/fecimg/?201704209052348460,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667274,23,D2990,1226186,CCM,CAMPAIGN COMMITTEE,C00496075,C00496075,RAND PAUL FOR US SENATE,KY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2022 CONTRIBUTION,,,2018-03-23 00:00:00,5000.00,S,SENATE,,S0KY00156,"PAUL, RAND",RAND,PAUL,,,,KY,KENTUCKY,G2022,,GENERAL,2022,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:36:14.633,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,NEWPORT,41072,CONTRIBUTIONS,,2018,SB,4042620181526686697,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667274,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667274,23,D3000,1226186,PAC,POLITICAL ACTION COMMITTEE,C00491654,C00491654,CITIZENS FOR PROSPERITY IN AMERICA TODAY PAC,VA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-03-23 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:36:48.871,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,ALEXANDRIA,22314,CONTRIBUTIONS,,2018,SB,4042620181526686699,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667274,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667275,23,D3001,1226186,PAC,POLITICAL ACTION COMMITTEE,C00571208,C00571208,ONE GEORGIA PAC,GA,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-03-23 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:36:48.872,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,ATLANTA,303552077,CONTRIBUTIONS,,2018,SB,4042620181526686703,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667275,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M4,201804209111667275,23,D3002,1226186,PAC,POLITICAL ACTION COMMITTEE,C00409730,C00409730,NEW DEMOCRAT COALITION PAC,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-03-23 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-04-27 02:38:32.661,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4042020181526227570,WASHINGTON,20005,CONTRIBUTIONS,,2018,SB,4042620181526686707,http://docquery.fec.gov/cgi-bin/fecimg/?201804209111667275,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M5,201805189112113376,23,D3010,1232713,CCM,CAMPAIGN COMMITTEE,C00213512,C00213512,NANCY PELOSI FOR CONGRESS,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,CONTRIBUTION,,,2018-04-16 00:00:00,5000.00,H,HOUSE,12,H8CA05035,"PELOSI, NANCY",NANCY,PELOSI,,,,CA,CALIFORNIA,G2018,,GENERAL,2018,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-19 01:30:07.807,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4051820181565900011,WASHINGTON,20005,CONTRIBUTIONS,,2018,SB,4051820181565920916,http://docquery.fec.gov/cgi-bin/fecimg/?201805189112113376,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M5,201805189112113378,23,D3016,1232713,PAC,POLITICAL ACTION COMMITTEE,C00271338,C00271338,AMERIPAC: THE FUND FOR A GREATER AMERICA,DC,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-04-16 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-19 01:30:20.341,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4051820181565900011,WASHINGTON,20005,CONTRIBUTIONS,,2018,SB,4051820181565920932,http://docquery.fec.gov/cgi-bin/fecimg/?201805189112113378,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
C00428623,GOOGLE LLC NETPAC,2018,M5,201805189112113379,23,D3017,1232713,PAC,POLITICAL ACTION COMMITTEE,C00363317,C00363317,JERRY'S PAC,NY,,,24K,CONTRIBUTION MADE TO NON-AFFILIATED,2018 CONTRIBUTION,,,2018-04-16 00:00:00,5000.00,,,,,,,,,,,,,P,,PRIMARY,,A,ADD,ITEMIZED DISBURSEMENTS,2018-05-19 01:30:11.259,,,,0.00,,,,,,,,,,,,Q,C,B,F3X,4051820181565900011,NEW YORK,10024,CONTRIBUTIONS,,2018,SB,4051820181565920934,http://docquery.fec.gov/cgi-bin/fecimg/?201805189112113379,Contributions to Federal Candidates/Committees and Other Political Committees,,,,,,
